Luigi Datome, 5.34329837332, 0.446136272276
Brandon Davies, -36.9072446795, -8.08061241365
Anthony Davis, 425.975627689, 6.24648578281
Ed Davis, 155.964597479, 3.05148125503
Glen Davis, -67.7233010144, -2.69694561562
Andre Dawkins, -5.86188419095, -9.59217413064
Austin Daye, -21.7221025207, -2.76067870047
Dewayne Dedmon, 0.47614555106, 0.0202854909327
Matthew Dellavedova, -88.7872400512, -2.3161888709
Luol Deng, 82.5150365791, 1.22698939151
DeMar DeRozan, -7.12530139705, -0.122148023949
Boris Diaw, -152.137260829, -2.76055513601
Gorgui Dieng, 78.2452131956, 1.28446314411
Spencer Dinwiddie, -40.9119248464, -3.23698746037
Joey Dorsey, -16.8649542901, -0.710934841267
Toney Douglas, -4.25646575945, -0.865721849379
Chris Douglas-Roberts, -12.3622771583, -4.32079589999
Goran Dragic, 60.0266563695, 1.95708537405
Zoran Dragic, -6.88131491121, -7.04182602225
Larry Drew, -35.3642128455, -5.81329526227
Andre Drummond, 259.11190748, 3.7282288846
Jared Dudley, 30.2761155286, 0.63479333665
Tim Duncan, 168.791123096, 2.72854981206
Mike Dunleavy, -2.39181423568, -0.0468472864443
Kevin Durant, 130.486603445, 5.14514537131
Cleanthony Early, -42.4001787333, -2.35920623555
Wayne Ellington, -39.5821315623, -0.850720439548
Monta Ellis, -30.5258674415, -0.407162366763
James Ennis, 1.05222999404, 0.0360421310992
Tyler Ennis, -47.5680034549, -7.6285576914
Jeremy Evans, 42.8601516138, 5.80062202292
Reggie Evans, -15.6283960413, -0.736416567391
Tyreke Evans, 6.84845056189, 0.0916521264789
Dante Exum, -188.496665226, -3.73466150144
Festus Ezeli, 7.48349773002, 0.534535552144
Kenneth Faried, 69.4437840877, 1.19845456719
Jordan Farmar, -21.9389321158, -1.4930086128
Derrick Favors, 121.409415235, 1.91699076687
Raymond Felton, -10.3434125053, -1.32513469819
Landry Fields, 1.23535704165, 0.205892840275
Evan Fournier, -45.7470492818, -0.991507389611
Randy Foye, -47.8618704682, -1.58512174504
Jamaal Franklin, -2.20401756628, -6.10343326047
Tim Frazier, -26.2470581044, -6.32937589894
Jimmer Fredette, -38.6221478168, -2.73162538586
Joel Freeland, -18.7726515944, -1.09532489044
Channing Frye, -160.479767164, -3.08945006306
Danilo Gallinari, 68.6634711852, 1.73343966526
Langston Galloway, -16.8889764382, -0.417297976509
Francisco Garcia, -25.2541502429, -4.54574704373
Kevin Garnett, -8.56872091956, 1.32136256556
Marc Gasol, 64.2308480497, 0.860554718939
Pau Gasol, 168.651092433, 2.26461742917
Rudy Gay, 106.227720223, 1.58812206313
Alonzo Gee, 12.8249741369, -0.0740359559751
Paul George, -3.444866879, -1.36280447961
Taj Gibson, 1.77262795439, 0.0377154883912
Manu Ginobili, 0.372741560223, 0.00845538510902
Rudy Gobert, 258.758293382, 4.3166351074
Drew Gooden, -39.8541816209, -1.66059090087
Archie Goodwin, -33.3628251713, -2.24497515172
Aaron Gordon, -50.7388794371, -2.29184398963
Ben Gordon, -57.539561775, -2.62205597962
Drew Gordon, -13.0019251118, -6.59252540878
Eric Gordon, -54.2041509194, -0.966971968829
Marcin Gortat, 92.5598061479, 1.35839911183
Danny Granger, -28.5729639578, -1.67802072183
Jerami Grant, -72.7283949643, -1.90139594678
Danny Green, 174.635475373, 2.71923750581
Draymond Green, 31.947944304, 0.461897989938
Erick Green, -29.3259455991, -2.57496107699
Gerald Green, -19.532353604, -0.48628266234
JaMychal Green, -2.57566875025, -3.33328043637
Jeff Green, 4.74196722303, 0.116272712383
Willie Green, -78.4395163718, -2.96931923174
Blake Griffin, 53.7865989499, 0.821866537435
Jorge Gutierrez, -6.32164102125, -3.62586607502
P.J. Hairston, -34.6973445506, -1.81820146117
Jordan Hamilton, -5.51476159366, -1.62730669977
Justin Hamilton, -1.19804339834, -0.861122774353
Tyler Hansbrough, 0.797801209984, 0.0271463549711
Tim Hardaway, -82.0124703917, -1.75636462469
James Harden, 367.572693263, 4.4389858965
Maurice Harkless, -21.7144134068, -1.15982030066
Devin Harris, 27.5258254499, 0.588088852343
Gary Harris, -74.3772245641, -3.72403349695
Joe Harris, -49.9836575169, -3.64992225276
Tobias Harris, 87.7120839297, 1.33289785626
Udonis Haslem, -66.1637783242, -2.3938653464
Spencer Hawes, -131.296913981, -3.71011687858
Chuck Hayes, -14.9771728948, -2.11442440868
Gordon Hayward, 141.79088803, 1.94976011042
Brendan Haywood, -13.0131868002, -3.93676239333
Gerald Henderson, -61.5160564129, -0.956621179638
Xavier Henry, -9.23263553649, -3.86482417806
John Henson, 38.2847493414, 1.12235421522
Roy Hibbert, -56.7131986191, -1.06005978727
J.J. Hickson, -36.144356836, -0.922180613816
Nene Hilario, -95.4976557213, -2.03066485881
George Hill, 103.498378935, 2.94075899105
Jordan Hill, -42.0598954503, -0.807980915801
Solomon Hill, -87.8216586387, -1.32783692188
Kirk Hinrich, -134.343030942, -3.00394354901
